ISO_3_Code,Country_Name,Who_Region,Year,Description,Intro
MEX,Mexico,AMRO,2019,"Malaria Vaccine (RTS,S)",No
MEX,Mexico,AMRO,2020,"Malaria Vaccine (RTS,S)",No
MEX,Mexico,AMRO,2021,"Malaria Vaccine (RTS,S)",No
MEX,Mexico,AMRO,2022,"Malaria Vaccine (RTS,S)",No
MEX,Mexico,AMRO,2023,"Malaria Vaccine (RTS,S)",No
MEX,Mexico,AMRO,2024,"Malaria Vaccine (RTS,S)",Partial
PAK,Pakistan,EMRO,2010,Rotavirus vaccine,No
PAK,Pakistan,EMRO,2011,Rotavirus vaccine,No
PAK,Pakistan,EMRO,2012,Rotavirus vaccine,No
PAK,Pakistan,EMRO,2013,Rotavirus vaccine,No
PAK,Pakistan,EMRO,2014,Rotavirus vaccine,No
PAK,Pakistan,EMRO,2015,Rotavirus vaccine,No
PAK,Pakistan,EMRO,2016,Rotavirus vaccine,Partial
PAK,Pakistan,EMRO,2017,Rotavirus vaccine,Yes
PAK,Pakistan,EMRO,2018,Rotavirus vaccine,Yes
PAK,Pakistan,EMRO,2019,Rotavirus vaccine,Yes
PAK,Pakistan,EMRO,2020,Rotavirus vaccine,Yes
PAK,Pakistan,EMRO,2021,Rotavirus vaccine,Yes
PAK,Pakistan,EMRO,2022,Rotavirus vaccine,Yes
PAK,Pakistan,EMRO,2023,Rotavirus vaccine,Yes
PAK,Pakistan,EMRO,2024,Rotavirus vaccine,Yes
PAK,Pakistan,EMRO,2010,IPV - Inactivated Polio Vaccine,No
PAK,Pakistan,EMRO,2011,IPV - Inactivated Polio Vaccine,No
PAK,Pakistan,EMRO,2012,IPV - Inactivated Polio Vaccine,No
PAK,Pakistan,EMRO,2013,IPV - Inactivated Polio Vaccine,No
PAK,Pakistan,EMRO,2014,IPV - Inactivated Polio Vaccine,No
PAK,Pakistan,EMRO,2015,IPV - Inactivated Polio Vaccine,No
PAK,Pakistan,EMRO,2016,IPV - Inactivated Polio Vaccine,No
PAK,Pakistan,EMRO,2017,IPV - Inactivated Polio Vaccine,No
PAK,Pakistan,EMRO,2018,IPV - Inactivated Polio Vaccine,No
PAK,Pakistan,EMRO,2019,IPV - Inactivated Polio Vaccine,Partial
PAK,Pakistan,EMRO,2020,IPV - Inactivated Polio Vaccine,Yes
PAK,Pakistan,EMRO,2021,IPV - Inactivated Polio Vaccine,Yes
PAK,Pakistan,EMRO,2022,IPV - Inactivated Polio Vaccine,Yes
PAK,Pakistan,EMRO,2023,IPV - Inactivated Polio Vaccine,Yes
PAK,Pakistan,EMRO,2024,IPV - Inactivated Polio Vaccine,Yes
PAK,Pakistan,EMRO,2010,HPV - Human Papillomavirus Vaccine,No
PAK,Pakistan,EMRO,2011,HPV - Human Papillomavirus Vaccine,No
PAK,Pakistan,EMRO,2012,HPV - Human Papillomavirus Vaccine,No
PAK,Pakistan,EMRO,2013,HPV - Human Papillomavirus Vaccine,No
PAK,Pakistan,EMRO,2014,HPV - Human Papillomavirus Vaccine,No
PAK,Pakistan,EMRO,2015,HPV - Human Papillomavirus Vaccine,No
PAK,Pakistan,EMRO,2016,HPV - Human Papillomavirus Vaccine,No
PAK,Pakistan,EMRO,2017,HPV - Human Papillomavirus Vaccine,No
PAK,Pakistan,EMRO,2018,HPV - Human Papillomavirus Vaccine,Partial
PAK,Pakistan,EMRO,2019,HPV - Human Papillomavirus Vaccine,Yes
PAK,Pakistan,EMRO,2020,HPV - Human Papillomavirus Vaccine,Yes
PAK,Pakistan,EMRO,2021,HPV - Human Papillomavirus Vaccine,Yes
PAK,Pakistan,EMRO,2022,HPV - Human Papillomavirus Vaccine,Yes
PAK,Pakistan,EMRO,2023,HPV - Human Papillomavirus Vaccine,Yes
PAK,Pakistan,EMRO,2024,HPV - Human Papillomavirus Vaccine,Yes
PAK,Pakistan,EMRO,2010,Pneumococcal Conjugate Vaccine (PCV),No
PAK,Pakistan,EMRO,2011,Pneumococcal Conjugate Vaccine (PCV),No
PAK,Pakistan,EMRO,2012,Pneumococcal Conjugate Vaccine (PCV),No
PAK,Pakistan,EMRO,2013,Pneumococcal Conjugate Vaccine (PCV),No
PAK,Pakistan,EMRO,2014,Pneumococcal Conjugate Vaccine (PCV),No
PAK,Pakistan,EMRO,2015,Pneumococcal Conjugate Vaccine (PCV),Partial
PAK,Pakistan,EMRO,2016,Pneumococcal Conjugate Vaccine (PCV),Yes
PAK,Pakistan,EMRO,2017,Pneumococcal Conjugate Vaccine (PCV),Yes
PAK,Pakistan,EMRO,2018,Pneumococcal Conjugate Vaccine (PCV),Yes
PAK,Pakistan,EMRO,2019,Pneumococcal Conjugate Vaccine (PCV),Yes
PAK,Pakistan,EMRO,2020,Pneumococcal Conjugate Vaccine (PCV),Yes
PAK,Pakistan,EMRO,2021,Pneumococcal Conjugate Vaccine (PCV),Yes
PAK,Pakistan,EMRO,2022,Pneumococcal Conjugate Vaccine (PCV),Yes
PAK,Pakistan,EMRO,2023,Pneumococcal Conjugate Vaccine (PCV),Yes
PAK,Pakistan,EMRO,2024,Pneumococcal Conjugate Vaccine (PCV),Yes
PAK,Pakistan,EMRO,2010,COVID-19 Vaccine,No
PAK,Pakistan,EMRO,2011,COVID-19 Vaccine,No
PAK,Pakistan,EMRO,2012,COVID-19 Vaccine,No
PAK,Pakistan,EMRO,2013,COVID-19 Vaccine,No
PAK,Pakistan,EMRO,2014,COVID-19 Vaccine,No
PAK,Pakistan,EMRO,2015,COVID-19 Vaccine,No
PAK,Pakistan,EMRO,2016,COVID-19 Vaccine,No
PAK,Pakistan,EMRO,2017,COVID-19 Vaccine,No
PAK,Pakistan,EMRO,2018,COVID-19 Vaccine,No
PAK,Pakistan,EMRO,2019,COVID-19 Vaccine,No
PAK,Pakistan,EMRO,2020,COVID-19 Vaccine,No
PAK,Pakistan,EMRO,2021,COVID-19 Vaccine,No
PAK,Pakistan,EMRO,2022,COVID-19 Vaccine,No
PAK,Pakistan,EMRO,2023,COVID-19 Vaccine,No
PAK,Pakistan,EMRO,2024,COVID-19 Vaccine,No
PAK,Pakistan,EMRO,2010,"Malaria Vaccine (RTS,S)",No
PAK,Pakistan,EMRO,2011,"Malaria Vaccine (RTS,S)",No
PAK,Pakistan,EMRO,2012,"Malaria Vaccine (RTS,S)",No
PAK,Pakistan,EMRO,2013,"Malaria Vaccine (RTS,S)",No
PAK,Pakistan,EMRO,2014,"Malaria Vaccine (RTS,S)",No
PAK,Pakistan,EMRO,2015,"Malaria Vaccine (RTS,S)",No
PAK,Pakistan,EMRO,2016,"Malaria Vaccine (RTS,S)",No
PAK,Pakistan,EMRO,2017,"Malaria Vaccine (RTS,S)",No
PAK,Pakistan,EMRO,2018,"Malaria Vaccine (RTS,S)",No
PAK,Pakistan,EMRO,2019,"Malaria Vaccine (RTS,S)",No
PAK,Pakistan,EMRO,2020,"Malaria Vaccine (RTS,S)",No
PAK,Pakistan,EMRO,2021,"Malaria Vaccine (RTS,S)",No
PAK,Pakistan,EMRO,2022,"Malaria Vaccine (RTS,S)",No
PAK,Pakistan,EMRO,2023,"Malaria Vaccine (RTS,S)",No
PAK,Pakistan,EMRO,2024,"Malaria Vaccine (RTS,S)",No
BGD,Bangladesh,SEARO,2010,Rotavirus vaccine,No
BGD,Bangladesh,SEARO,2011,Rotavirus vaccine,No
BGD,Bangladesh,SEARO,2012,Rotavirus vaccine,No
BGD,Bangladesh,SEARO,2013,Rotavirus vaccine,No
BGD,Bangladesh,SEARO,2014,Rotavirus vaccine,No
BGD,Bangladesh,SEARO,2015,Rotavirus vaccine,No
BGD,Bangladesh,SEARO,2016,Rotavirus vaccine,Partial
BGD,Bangladesh,SEARO,2017,Rotavirus vaccine,Yes
BGD,Bangladesh,SEARO,2018,Rotavirus vaccine,Yes
BGD,Bangladesh,SEARO,2019,Rotavirus vaccine,Yes
BGD,Bangladesh,SEARO,2020,Rotavirus vaccine,Yes
BGD,Bangladesh,SEARO,2021,Rotavirus vaccine,Yes
BGD,Bangladesh,SEARO,2022,Rotavirus vaccine,Yes
BGD,Bangladesh,SEARO,2023,Rotavirus vaccine,Yes
BGD,Bangladesh,SEARO,2024,Rotavirus vaccine,Yes
BGD,Bangladesh,SEARO,2010,IPV - Inactivated Polio Vaccine,No
BGD,Bangladesh,SEARO,2011,IPV - Inactivated Polio Vaccine,No
BGD,Bangladesh,SEARO,2012,IPV - Inactivated Polio Vaccine,No
BGD,Bangladesh,SEARO,2013,IPV - Inactivated Polio Vaccine,No
BGD,Bangladesh,SEARO,2014,IPV - Inactivated Polio Vaccine,No
BGD,Bangladesh,SEARO,2015,IPV - Inactivated Polio Vaccine,No
BGD,Bangladesh,SEARO,2016,IPV - Inactivated Polio Vaccine,No
BGD,Bangladesh,SEARO,2017,IPV - Inactivated Polio Vaccine,No
BGD,Bangladesh,SEARO,2018,IPV - Inactivated Polio Vaccine,No
BGD,Bangladesh,SEARO,2019,IPV - Inactivated Polio Vaccine,Partial
BGD,Bangladesh,SEARO,2020,IPV - Inactivated Polio Vaccine,Yes
BGD,Bangladesh,SEARO,2021,IPV - Inactivated Polio Vaccine,Yes
BGD,Bangladesh,SEARO,2022,IPV - Inactivated Polio Vaccine,Yes
BGD,Bangladesh,SEARO,2023,IPV - Inactivated Polio Vaccine,Yes
BGD,Bangladesh,SEARO,2024,IPV - Inactivated Polio Vaccine,Yes
BGD,Bangladesh,SEARO,2010,HPV - Human Papillomavirus Vaccine,No
BGD,Bangladesh,SEARO,2011,HPV - Human Papillomavirus Vaccine,No
BGD,Bangladesh,SEARO,2012,HPV - Human Papillomavirus Vaccine,No
BGD,Bangladesh,SEARO,2013,HPV - Human Papillomavirus Vaccine,No
BGD,Bangladesh,SEARO,2014,HPV - Human Papillomavirus Vaccine,No
BGD,Bangladesh,SEARO,2015,HPV - Human Papillomavirus Vaccine,No
BGD,Bangladesh,SEARO,2016,HPV - Human Papillomavirus Vaccine,No
BGD,Bangladesh,SEARO,2017,HPV - Human Papillomavirus Vaccine,No
BGD,Bangladesh,SEARO,2018,HPV - Human Papillomavirus Vaccine,Partial
BGD,Bangladesh,SEARO,2019,HPV - Human Papillomavirus Vaccine,Yes
BGD,Bangladesh,SEARO,2020,HPV - Human Papillomavirus Vaccine,Yes
BGD,Bangladesh,SEARO,2021,HPV - Human Papillomavirus Vaccine,Yes
BGD,Bangladesh,SEARO,2022,HPV - Human Papillomavirus Vaccine,Yes
BGD,Bangladesh,SEARO,2023,HPV - Human Papillomavirus Vaccine,Yes
BGD,Bangladesh,SEARO,2024,HPV - Human Papillomavirus Vaccine,Yes
BGD,Bangladesh,SEARO,2010,Pneumococcal Conjugate Vaccine (PCV),No
BGD,Bangladesh,SEARO,2011,Pneumococcal Conjugate Vaccine (PCV),No
BGD,Bangladesh,SEARO,2012,Pneumococcal Conjugate Vaccine (PCV),No
BGD,Bangladesh,SEARO,2013,Pneumococcal Conjugate Vaccine (PCV),No
BGD,Bangladesh,SEARO,2014,Pneumococcal Conjugate Vaccine (PCV),No
BGD,Bangladesh,SEARO,2015,Pneumococcal Conjugate Vaccine (PCV),Partial
BGD,Bangladesh,SEARO,2016,Pneumococcal Conjugate Vaccine (PCV),Yes
BGD,Bangladesh,SEARO,2017,Pneumococcal Conjugate Vaccine (PCV),Yes
BGD,Bangladesh,SEARO,2018,Pneumococcal Conjugate Vaccine (PCV),Yes
BGD,Bangladesh,SEARO,2019,Pneumococcal Conjugate Vaccine (PCV),Yes
BGD,Bangladesh,SEARO,2020,Pneumococcal Conjugate Vaccine (PCV),Yes
BGD,Bangladesh,SEARO,2021,Pneumococcal Conjugate Vaccine (PCV),Yes
BGD,Bangladesh,SEARO,2022,Pneumococcal Conjugate Vaccine (PCV),Yes
BGD,Bangladesh,SEARO,2023,Pneumococcal Conjugate Vaccine (PCV),Yes
BGD,Bangladesh,SEARO,2024,Pneumococcal Conjugate Vaccine (PCV),Yes
BGD,Bangladesh,SEARO,2010,COVID-19 Vaccine,No
BGD,Bangladesh,SEARO,2011,COVID-19 Vaccine,No
BGD,Bangladesh,SEARO,2012,COVID-19 Vaccine,No
BGD,Bangladesh,SEARO,2013,COVID-19 Vaccine,No
BGD,Bangladesh,SEARO,2014,COVID-19 Vaccine,No
BGD,Bangladesh,SEARO,2015,COVID-19 Vaccine,No
BGD,Bangladesh,SEARO,2016,COVID-19 Vaccine,No
BGD,Bangladesh,SEARO,2017,COVID-19 Vaccine,No
BGD,Bangladesh,SEARO,2018,COVID-19 Vaccine,No
BGD,Bangladesh,SEARO,2019,COVID-19 Vaccine,No
BGD,Bangladesh,SEARO,2020,COVID-19 Vaccine,No
BGD,Bangladesh,SEARO,2021,COVID-19 Vaccine,No
BGD,Bangladesh,SEARO,2022,COVID-19 Vaccine,No
BGD,Bangladesh,SEARO,2023,COVID-19 Vaccine,No
BGD,Bangladesh,SEARO,2024,COVID-19 Vaccine,No
BGD,Bangladesh,SEARO,2010,"Malaria Vaccine (RTS,S)",No
BGD,Bangladesh,SEARO,2011,"Malaria Vaccine (RTS,S)",No
BGD,Bangladesh,SEARO,2012,"Malaria Vaccine (RTS,S)",No
BGD,Bangladesh,SEARO,2013,"Malaria Vaccine (RTS,S)",No
BGD,Bangladesh,SEARO,2014,"Malaria Vaccine (RTS,S)",No
BGD,Bangladesh,SEARO,2015,"Malaria Vaccine (RTS,S)",No
BGD,Bangladesh,SEARO,2016,"Malaria Vaccine (RTS,S)",No
BGD,Bangladesh,SEARO,2017,"Malaria Vaccine (RTS,S)",No
BGD,Bangladesh,SEARO,2018,"Malaria Vaccine (RTS,S)",No
BGD,Bangladesh,SEARO,2019,"Malaria Vaccine (RTS,S)",No
BGD,Bangladesh,SEARO,2020,"Malaria Vaccine (RTS,S)",No
BGD,Bangladesh,SEARO,2021,"Malaria Vaccine (RTS,S)",No
BGD,Bangladesh,SEARO,2022,"Malaria Vaccine (RTS,S)",No
BGD,Bangladesh,SEARO,2023,"Malaria Vaccine (RTS,S)",No
BGD,Bangladesh,SEARO,2024,"Malaria Vaccine (RTS,S)",No
