ISO_3_Code,Country_Name,Who_Region,Year,Dimension,Subgroup,Coverage_Pct,Dropout_Rate_Pct,Population_Density_sqkm,Vaccination_Strategy,Seasonal_Peak_Quarter
IDN,Indonesia,SEARO,2019,Education_Level,Primary or Less,72.92,35.0,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2019,Education_Level,Secondary,85.23,25.0,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2019,Education_Level,Tertiary,90.1,20.72,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2020,Gender,Female,84.56,23.9,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2020,Gender,Male,82.22,26.0,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2020,Urban_Rural,Urban,86.1,26.81,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2020,Urban_Rural,Rural,73.91,35.0,145,Door-to-Door Campaign,Q1
IDN,Indonesia,SEARO,2020,Education_Level,Primary or Less,73.56,35.0,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2020,Education_Level,Secondary,85.08,25.13,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2020,Education_Level,Tertiary,93.17,18.01,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2021,Gender,Female,84.43,24.01,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2021,Gender,Male,81.03,27.08,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2021,Urban_Rural,Urban,89.26,24.13,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2021,Urban_Rural,Rural,74.19,35.0,145,Door-to-Door Campaign,Q1
IDN,Indonesia,SEARO,2021,Education_Level,Primary or Less,72.9,35.0,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2021,Education_Level,Secondary,86.2,24.14,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2021,Education_Level,Tertiary,94.87,16.51,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2022,Gender,Female,84.42,24.02,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2022,Gender,Male,83.59,24.77,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2022,Urban_Rural,Urban,91.21,22.48,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2022,Urban_Rural,Rural,78.06,33.65,145,Door-to-Door Campaign,Q1
IDN,Indonesia,SEARO,2022,Education_Level,Primary or Less,75.15,33.87,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2022,Education_Level,Secondary,86.38,23.98,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2022,Education_Level,Tertiary,95.8,15.69,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2023,Gender,Female,85.14,23.37,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2023,Gender,Male,83.02,25.28,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2023,Urban_Rural,Urban,91.64,22.11,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2023,Urban_Rural,Rural,77.51,34.12,145,Door-to-Door Campaign,Q1
IDN,Indonesia,SEARO,2023,Education_Level,Primary or Less,74.54,34.41,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2023,Education_Level,Secondary,85.81,24.49,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2023,Education_Level,Tertiary,94.72,16.64,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2024,Gender,Female,85.19,23.33,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2024,Gender,Male,85.26,23.27,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2024,Urban_Rural,Urban,92.71,21.19,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2024,Urban_Rural,Rural,78.66,33.14,145,Door-to-Door Campaign,Q1
IDN,Indonesia,SEARO,2024,Education_Level,Primary or Less,73.22,35.0,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2024,Education_Level,Secondary,86.26,24.09,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2024,Education_Level,Tertiary,95.41,16.04,145,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2010,Gender,Female,62.19,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2010,Gender,Male,63.06,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2010,Urban_Rural,Urban,68.98,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2010,Urban_Rural,Rural,54.89,35.0,103,Door-to-Door Campaign,Q1
EGY,Egypt,EMRO,2010,Education_Level,Primary or Less,51.3,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2010,Education_Level,Secondary,65.29,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2010,Education_Level,Tertiary,76.29,32.87,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2011,Gender,Female,63.58,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2011,Gender,Male,61.67,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2011,Urban_Rural,Urban,69.09,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2011,Urban_Rural,Rural,54.81,35.0,103,Door-to-Door Campaign,Q1
EGY,Egypt,EMRO,2011,Education_Level,Primary or Less,52.7,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2011,Education_Level,Secondary,63.78,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2011,Education_Level,Tertiary,72.37,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2012,Gender,Female,64.18,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2012,Gender,Male,62.68,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2012,Urban_Rural,Urban,69.57,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2012,Urban_Rural,Rural,57.65,35.0,103,Door-to-Door Campaign,Q1
EGY,Egypt,EMRO,2012,Education_Level,Primary or Less,54.02,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2012,Education_Level,Secondary,66.51,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2012,Education_Level,Tertiary,75.55,33.51,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2013,Gender,Female,65.0,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2013,Gender,Male,63.52,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2013,Urban_Rural,Urban,69.57,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2013,Urban_Rural,Rural,57.39,35.0,103,Door-to-Door Campaign,Q1
EGY,Egypt,EMRO,2013,Education_Level,Primary or Less,53.6,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2013,Education_Level,Secondary,65.14,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2013,Education_Level,Tertiary,77.05,32.19,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2014,Gender,Female,64.27,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2014,Gender,Male,65.72,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2014,Urban_Rural,Urban,73.27,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2014,Urban_Rural,Rural,57.03,35.0,103,Door-to-Door Campaign,Q1
EGY,Egypt,EMRO,2014,Education_Level,Primary or Less,57.48,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2014,Education_Level,Secondary,65.47,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2014,Education_Level,Tertiary,77.29,31.98,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2015,Gender,Female,66.32,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2015,Gender,Male,62.89,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2015,Urban_Rural,Urban,71.24,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2015,Urban_Rural,Rural,57.79,35.0,103,Door-to-Door Campaign,Q1
EGY,Egypt,EMRO,2015,Education_Level,Primary or Less,56.67,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2015,Education_Level,Secondary,66.78,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2015,Education_Level,Tertiary,76.09,33.04,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2016,Gender,Female,67.54,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2016,Gender,Male,65.89,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2016,Urban_Rural,Urban,72.59,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2016,Urban_Rural,Rural,58.34,35.0,103,Door-to-Door Campaign,Q1
EGY,Egypt,EMRO,2016,Education_Level,Primary or Less,57.61,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2016,Education_Level,Secondary,67.74,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2016,Education_Level,Tertiary,75.42,33.63,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2017,Gender,Female,67.31,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2017,Gender,Male,66.65,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2017,Urban_Rural,Urban,73.22,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2017,Urban_Rural,Rural,58.8,35.0,103,Door-to-Door Campaign,Q1
EGY,Egypt,EMRO,2017,Education_Level,Primary or Less,55.02,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2017,Education_Level,Secondary,68.68,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2017,Education_Level,Tertiary,78.24,31.15,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2018,Gender,Female,67.39,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2018,Gender,Male,66.61,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2018,Urban_Rural,Urban,72.79,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2018,Urban_Rural,Rural,59.95,35.0,103,Door-to-Door Campaign,Q1
EGY,Egypt,EMRO,2018,Education_Level,Primary or Less,60.19,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2018,Education_Level,Secondary,69.86,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2018,Education_Level,Tertiary,76.23,32.92,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2019,Gender,Female,69.43,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2019,Gender,Male,68.81,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2019,Urban_Rural,Urban,73.14,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2019,Urban_Rural,Rural,59.55,35.0,103,Door-to-Door Campaign,Q1
EGY,Egypt,EMRO,2019,Education_Level,Primary or Less,58.69,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2019,Education_Level,Secondary,70.17,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2019,Education_Level,Tertiary,81.12,28.62,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2020,Gender,Female,69.62,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2020,Gender,Male,69.03,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2020,Urban_Rural,Urban,77.33,34.27,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2020,Urban_Rural,Rural,60.46,35.0,103,Door-to-Door Campaign,Q1
EGY,Egypt,EMRO,2020,Education_Level,Primary or Less,60.12,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2020,Education_Level,Secondary,70.4,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2020,Education_Level,Tertiary,76.68,32.52,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2021,Gender,Female,70.98,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2021,Gender,Male,69.5,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2021,Urban_Rural,Urban,74.34,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2021,Urban_Rural,Rural,61.66,35.0,103,Door-to-Door Campaign,Q1
EGY,Egypt,EMRO,2021,Education_Level,Primary or Less,58.77,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2021,Education_Level,Secondary,72.91,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2021,Education_Level,Tertiary,78.38,31.03,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2022,Gender,Female,71.31,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2022,Gender,Male,67.26,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2022,Urban_Rural,Urban,77.36,34.25,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2022,Urban_Rural,Rural,63.05,35.0,103,Door-to-Door Campaign,Q1
EGY,Egypt,EMRO,2022,Education_Level,Primary or Less,59.63,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2022,Education_Level,Secondary,74.54,34.4,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2022,Education_Level,Tertiary,77.47,31.83,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2023,Gender,Female,71.88,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2023,Gender,Male,71.5,35.0,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2023,Urban_Rural,Urban,77.75,33.91,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2023,Urban_Rural,Rural,65.24,35.0,103,Door-to-Door Campaign,Q1
EGY,Egypt,EMRO,2023,Education_Level,Primary or Less,60.42,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2023,Education_Level,Secondary,72.85,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2023,Education_Level,Tertiary,83.95,26.12,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2024,Gender,Female,73.49,33.85,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2024,Gender,Male,73.4,33.94,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2024,Urban_Rural,Urban,78.42,33.34,103,Centralized Health Clinic,Q1
EGY,Egypt,EMRO,2024,Urban_Rural,Rural,64.54,35.0,103,Door-to-Door Campaign,Q1
EGY,Egypt,EMRO,2024,Education_Level,Primary or Less,61.11,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2024,Education_Level,Secondary,73.49,35.0,103,Mobile Outreach Unit,Q1
EGY,Egypt,EMRO,2024,Education_Level,Tertiary,84.42,25.71,103,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2010,Gender,Female,75.8,31.78,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2010,Gender,Male,73.39,33.95,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2010,Urban_Rural,Urban,81.05,31.11,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2010,Urban_Rural,Rural,67.39,35.0,49,Door-to-Door Campaign,Q1
ZAF,South Africa,AFRO,2010,Education_Level,Primary or Less,63.89,35.0,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2010,Education_Level,Secondary,76.31,32.84,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2010,Education_Level,Tertiary,84.5,25.64,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2011,Gender,Female,76.08,31.53,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2011,Gender,Male,76.07,31.54,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2011,Urban_Rural,Urban,82.26,30.08,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2011,Urban_Rural,Rural,71.15,35.0,49,Door-to-Door Campaign,Q1
ZAF,South Africa,AFRO,2011,Education_Level,Primary or Less,64.55,35.0,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2011,Education_Level,Secondary,78.43,30.98,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2011,Education_Level,Tertiary,87.03,23.41,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2012,Gender,Female,77.85,29.93,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2012,Gender,Male,74.99,32.51,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2012,Urban_Rural,Urban,82.46,29.91,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2012,Urban_Rural,Rural,69.39,35.0,49,Door-to-Door Campaign,Q1
ZAF,South Africa,AFRO,2012,Education_Level,Primary or Less,65.64,35.0,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2012,Education_Level,Secondary,75.74,33.35,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2012,Education_Level,Tertiary,89.37,21.36,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2013,Gender,Female,78.79,29.09,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2013,Gender,Male,75.88,31.71,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2013,Urban_Rural,Urban,83.86,28.72,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2013,Urban_Rural,Rural,70.81,35.0,49,Door-to-Door Campaign,Q1
ZAF,South Africa,AFRO,2013,Education_Level,Primary or Less,69.12,35.0,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2013,Education_Level,Secondary,79.26,30.25,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2013,Education_Level,Tertiary,87.22,23.24,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2014,Gender,Female,80.06,27.94,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2014,Gender,Male,77.09,30.61,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2014,Urban_Rural,Urban,84.12,28.5,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2014,Urban_Rural,Rural,70.62,35.0,49,Door-to-Door Campaign,Q1
ZAF,South Africa,AFRO,2014,Education_Level,Primary or Less,69.53,35.0,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2014,Education_Level,Secondary,79.74,29.83,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2014,Education_Level,Tertiary,90.28,20.55,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2015,Gender,Female,79.09,28.82,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2015,Gender,Male,78.31,29.52,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2015,Urban_Rural,Urban,83.86,28.72,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2015,Urban_Rural,Rural,72.28,35.0,49,Door-to-Door Campaign,Q1
ZAF,South Africa,AFRO,2015,Education_Level,Primary or Less,67.49,35.0,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2015,Education_Level,Secondary,81.19,28.55,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2015,Education_Level,Tertiary,87.27,23.2,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2016,Gender,Female,80.02,27.98,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2016,Gender,Male,78.59,29.27,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2016,Urban_Rural,Urban,84.88,27.85,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2016,Urban_Rural,Rural,71.57,35.0,49,Door-to-Door Campaign,Q1
ZAF,South Africa,AFRO,2016,Education_Level,Primary or Less,69.59,35.0,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2016,Education_Level,Secondary,82.04,27.8,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2016,Education_Level,Tertiary,90.35,20.49,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2017,Gender,Female,82.03,26.17,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2017,Gender,Male,80.26,27.77,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2017,Urban_Rural,Urban,86.36,26.59,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2017,Urban_Rural,Rural,70.8,35.0,49,Door-to-Door Campaign,Q1
ZAF,South Africa,AFRO,2017,Education_Level,Primary or Less,69.17,35.0,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2017,Education_Level,Secondary,78.56,30.87,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2017,Education_Level,Tertiary,90.63,20.25,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2018,Gender,Female,82.8,25.48,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2018,Gender,Male,80.59,27.47,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2018,Urban_Rural,Urban,87.2,25.88,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2018,Urban_Rural,Rural,72.23,35.0,49,Door-to-Door Campaign,Q1
ZAF,South Africa,AFRO,2018,Education_Level,Primary or Less,70.78,35.0,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2018,Education_Level,Secondary,85.8,24.5,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2018,Education_Level,Tertiary,93.83,17.43,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2019,Gender,Female,81.95,26.25,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2019,Gender,Male,79.02,28.88,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2019,Urban_Rural,Urban,90.45,23.12,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2019,Urban_Rural,Rural,72.93,35.0,49,Door-to-Door Campaign,Q1
ZAF,South Africa,AFRO,2019,Education_Level,Primary or Less,72.1,35.0,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2019,Education_Level,Secondary,80.96,28.75,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2019,Education_Level,Tertiary,91.82,19.2,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2020,Gender,Female,81.24,26.89,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2020,Gender,Male,80.04,27.97,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2020,Urban_Rural,Urban,87.39,25.72,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2020,Urban_Rural,Rural,75.07,35.0,49,Door-to-Door Campaign,Q1
ZAF,South Africa,AFRO,2020,Education_Level,Primary or Less,71.86,35.0,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2020,Education_Level,Secondary,88.07,22.5,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2020,Education_Level,Tertiary,94.7,16.66,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2021,Gender,Female,84.66,23.81,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2021,Gender,Male,82.4,25.84,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2021,Urban_Rural,Urban,89.53,23.9,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2021,Urban_Rural,Rural,76.63,34.87,49,Door-to-Door Campaign,Q1
ZAF,South Africa,AFRO,2021,Education_Level,Primary or Less,69.13,35.0,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2021,Education_Level,Secondary,83.77,26.29,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2021,Education_Level,Tertiary,91.66,19.34,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2022,Gender,Female,82.32,25.92,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2022,Gender,Male,81.83,26.35,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2022,Urban_Rural,Urban,88.52,24.76,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2022,Urban_Rural,Rural,77.33,34.27,49,Door-to-Door Campaign,Q1
ZAF,South Africa,AFRO,2022,Education_Level,Primary or Less,73.54,35.0,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2022,Education_Level,Secondary,82.39,27.5,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2022,Education_Level,Tertiary,94.87,16.51,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2023,Gender,Female,83.89,24.5,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2023,Gender,Male,83.36,24.97,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2023,Urban_Rural,Urban,91.07,22.59,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2023,Urban_Rural,Rural,75.7,35.0,49,Door-to-Door Campaign,Q1
ZAF,South Africa,AFRO,2023,Education_Level,Primary or Less,74.43,34.51,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2023,Education_Level,Secondary,86.7,23.7,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2023,Education_Level,Tertiary,94.85,16.53,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2024,Gender,Female,84.88,23.61,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2024,Gender,Male,84.0,24.4,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2024,Urban_Rural,Urban,91.13,22.54,49,Centralized Health Clinic,Q1
ZAF,South Africa,AFRO,2024,Urban_Rural,Rural,77.68,33.97,49,Door-to-Door Campaign,Q1
ZAF,South Africa,AFRO,2024,Education_Level,Primary or Less,74.4,34.52,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2024,Education_Level,Secondary,85.01,25.19,49,Mobile Outreach Unit,Q1
ZAF,South Africa,AFRO,2024,Education_Level,Tertiary,95.55,15.92,49,Mobile Outreach Unit,Q1
GBR,United Kingdom,EURO,2010,Gender,Female,89.13,19.79,277,Centralized Health Clinic,Q4
GBR,United Kingdom,EURO,2010,Gender,Male,87.39,21.35,277,Centralized Health Clinic,Q4
GBR,United Kingdom,EURO,2010,Urban_Rural,Urban,94.37,19.79,277,Centralized Health Clinic,Q4
GBR,United Kingdom,EURO,2010,Urban_Rural,Rural,79.92,32.07,277,Door-to-Door Campaign,Q4
GBR,United Kingdom,EURO,2010,Education_Level,Primary or Less,77.19,32.07,277,Mobile Outreach Unit,Q4
GBR,United Kingdom,EURO,2010,Education_Level,Secondary,89.35,21.37,277,Mobile Outreach Unit,Q4
GBR,United Kingdom,EURO,2010,Education_Level,Tertiary,99.0,11.46,277,Mobile Outreach Unit,Q4
GBR,United Kingdom,EURO,2011,Gender,Female,88.55,20.3,277,Centralized Health Clinic,Q4
GBR,United Kingdom,EURO,2011,Gender,Male,87.99,20.81,277,Centralized Health Clinic,Q4
GBR,United Kingdom,EURO,2011,Urban_Rural,Urban,93.69,20.36,277,Centralized Health Clinic,Q4
